wateryear,wateryear,flow.m3.s,day,month,season
7,2009-10,28.03284,102,Jan,winter
7,2009-10,30.29812,103,Jan,winter
7,2009-10,30.01496,104,Jan,winter
7,2009-10,30.29812,105,Jan,winter
7,2009-10,31.99708,106,Jan,winter
7,2009-10,31.99708,107,Jan,winter
7,2009-10,33.9792,108,Jan,winter
7,2009-10,39.6424,109,Jan,winter
7,2009-10,39.07608,110,Jan,winter
7,2009-10,37.66028,111,Jan,winter
7,2009-10,30.58128,112,Jan,winter
7,2009-10,23.190804,113,Jan,winter
7,2009-10,22.341324,114,Jan,winter
7,2009-10,22.482904,115,Jan,winter
7,2009-10,22.539536,116,Jan,winter
7,2009-10,22.624484,117,Jan,winter
7,2009-10,18.178872,118,Jan,winter
7,2009-10,14.214632,119,Jan,winter
7,2009-10,13.4501,120,Jan,winter
7,2009-10,13.110308,121,Jan,winter
7,2009-10,13.081992,122,Jan,winter
7,2009-10,13.704944,123,Jan,winter
7,2009-10,13.251888,124,Feb,winter
7,2009-10,13.02536,125,Feb,winter
7,2009-10,12.798832,126,Feb,winter
7,2009-10,12.657252,127,Feb,winter
7,2009-10,12.515672,128,Feb,winter
7,2009-10,12.31746,129,Feb,winter
7,2009-10,12.232512,130,Feb,winter
7,2009-10,12.0343,131,Feb,winter
7,2009-10,11.864404,132,Feb,winter
7,2009-10,12.260828,133,Feb,winter
7,2009-10,13.903156,134,Feb,winter
7,2009-10,14.44116,135,Feb,winter
7,2009-10,14.554424,136,Feb,winter
7,2009-10,14.950848,137,Feb,winter
7,2009-10,14.611056,138,Feb,winter
7,2009-10,15.262324,139,Feb,winter
7,2009-10,14.101368,140,Feb,winter
7,2009-10,13.676628,141,Feb,winter
7,2009-10,13.421784,142,Feb,winter
7,2009-10,13.223572,143,Feb,winter
7,2009-10,12.997044,144,Feb,winter
7,2009-10,12.827148,145,Feb,winter
7,2009-10,12.657252,146,Feb,winter
7,2009-10,13.336836,147,Feb,winter
7,2009-10,13.846524,148,Feb,winter
7,2009-10,13.903156,149,Feb,winter
7,2009-10,13.818208,150,Feb,winter
7,2009-10,13.478416,151,Feb,winter
7,2009-10,13.251888,152,March,spring
7,2009-10,13.30852,153,March,spring
7,2009-10,13.818208,154,March,spring
7,2009-10,13.393468,155,March,spring
7,2009-10,13.16694,156,March,spring
7,2009-10,12.997044,157,March,spring
7,2009-10,12.940412,158,March,spring
7,2009-10,13.648312,159,March,spring
7,2009-10,13.138624,160,March,spring
7,2009-10,13.138624,161,March,spring
7,2009-10,13.73326,162,March,spring
7,2009-10,15.092428,163,March,spring
7,2009-10,14.44116,164,March,spring
7,2009-10,14.01642,165,March,spring
7,2009-10,13.789892,166,March,spring
7,2009-10,13.73326,167,March,spring
7,2009-10,13.846524,168,March,spring
7,2009-10,13.478416,169,March,spring
7,2009-10,13.280204,170,March,spring
7,2009-10,13.16694,171,March,spring
7,2009-10,13.4501,172,March,spring
7,2009-10,13.619996,173,March,spring
7,2009-10,13.280204,174,March,spring
7,2009-10,13.081992,175,March,spring
7,2009-10,13.365152,176,March,spring
7,2009-10,14.214632,177,March,spring
7,2009-10,13.563364,178,March,spring
7,2009-10,13.789892,179,March,spring
7,2009-10,15.85696,180,March,spring
7,2009-10,16.876336,181,March,spring
7,2009-10,16.479912,182,March,spring
7,2009-10,14.894216,183,April,spring
7,2009-10,14.922532,184,April,spring
7,2009-10,15.120744,185,April,spring
7,2009-10,14.639372,186,April,spring
7,2009-10,14.384528,187,April,spring
7,2009-10,14.639372,188,April,spring
7,2009-10,14.469476,189,April,spring
7,2009-10,14.639372,190,April,spring
7,2009-10,14.073052,191,April,spring
7,2009-10,13.676628,192,April,spring
7,2009-10,13.421784,193,April,spring
7,2009-10,13.478416,194,April,spring
7,2009-10,15.460536,195,April,spring
7,2009-10,15.262324,196,April,spring
7,2009-10,14.837584,197,April,spring
7,2009-10,13.789892,198,April,spring
7,2009-10,13.676628,199,April,spring
7,2009-10,13.789892,200,April,spring
7,2009-10,13.59168,201,April,spring
7,2009-10,13.4501,202,April,spring
7,2009-10,16.225068,203,April,spring
7,2009-10,14.8659,204,April,spring
7,2009-10,13.789892,205,April,spring
7,2009-10,13.818208,206,April,spring
7,2009-10,13.4501,207,April,spring
7,2009-10,12.997044,208,April,spring
7,2009-10,12.940412,209,April,spring
7,2009-10,13.081992,210,April,spring
7,2009-10,13.421784,211,April,spring
7,2009-10,13.110308,212,April,spring
7,2009-10,13.506732,213,May,spring
7,2009-10,15.488852,214,May,spring
7,2009-10,19.67962,215,May,spring
7,2009-10,30.01496,216,May,spring
7,2009-10,31.99708,217,May,spring
7,2009-10,31.43076,218,May,spring
7,2009-10,26.9002,219,May,spring
7,2009-10,21.633424,220,May,spring
7,2009-10,18.008976,221,May,spring
7,2009-10,17.216128,222,May,spring
7,2009-10,15.403904,223,May,spring
7,2009-10,14.696004,224,May,spring
7,2009-10,14.526108,225,May,spring
7,2009-10,14.271264,226,May,spring
7,2009-10,14.101368,227,May,spring
7,2009-10,13.931472,228,May,spring
7,2009-10,13.903156,229,May,spring
7,2009-10,15.035796,230,May,spring
7,2009-10,20.415836,231,May,spring
7,2009-10,28.03284,232,May,spring
7,2009-10,27.721364,233,May,spring
7,2009-10,23.558912,234,May,spring
7,2009-10,20.557416,235,May,spring
7,2009-10,17.83908,236,May,spring
7,2009-10,15.318956,237,May,spring
7,2009-10,15.602116,238,May,spring
7,2009-10,15.970224,239,May,spring
7,2009-10,22.964276,240,May,spring
7,2009-10,30.58128,241,May,spring
7,2009-10,37.37712,242,May,spring
7,2009-10,35.96132,243,May,spring
7,2009-10,35.96132,244,June,summer
7,2009-10,42.474,245,June,summer
7,2009-10,43.8898,246,June,summer
7,2009-10,41.90768,247,June,summer
7,2009-10,40.20872,248,June,summer
7,2009-10,39.35924,249,June,summer
7,2009-10,41.34136,250,June,summer
7,2009-10,40.20872,251,June,summer
7,2009-10,41.62452,252,June,summer
7,2009-10,39.6424,253,June,summer
7,2009-10,44.45612,254,June,summer
7,2009-10,40.20872,255,June,summer
7,2009-10,37.37712,256,June,summer
7,2009-10,35.67816,257,June,summer
7,2009-10,34.26236,258,June,summer
7,2009-10,33.12972,259,June,summer
7,2009-10,28.316,260,June,summer
7,2009-10,22.681116,261,June,summer
7,2009-10,19.311512,262,June,summer
7,2009-10,19.283196,263,June,summer
7,2009-10,19.53804,264,June,summer
7,2009-10,18.68856,265,June,summer
7,2009-10,18.037292,266,June,summer
7,2009-10,17.584236,267,June,summer
7,2009-10,17.187812,268,June,summer
7,2009-10,16.84802,269,June,summer
7,2009-10,16.508228,270,June,summer
7,2009-10,16.253384,271,June,summer
7,2009-10,15.772012,272,June,summer
7,2009-10,14.526108,273,June,summer
7,2009-10,14.242948,274,July,summer
7,2009-10,13.818208,275,July,summer
7,2009-10,13.02536,276,July,summer
7,2009-10,12.543988,277,July,summer
7,2009-10,12.827148,278,July,summer
7,2009-10,12.345776,279,July,summer
7,2009-10,12.0343,280,July,summer
7,2009-10,11.75114,281,July,summer
7,2009-10,11.496296,282,July,summer
7,2009-10,11.269768,283,July,summer
7,2009-10,11.128188,284,July,summer
7,2009-10,11.128188,285,July,summer
7,2009-10,11.04324,286,July,summer
7,2009-10,10.845028,287,July,summer
7,2009-10,10.76008,288,July,summer
7,2009-10,10.561868,289,July,summer
7,2009-10,10.561868,290,July,summer
7,2009-10,10.448604,291,July,summer
7,2009-10,10.307024,292,July,summer
7,2009-10,10.307024,293,July,summer
7,2009-10,10.250392,294,July,summer
7,2009-10,10.165444,295,July,summer
7,2009-10,10.278708,296,July,summer
7,2009-10,10.05218,297,July,summer
7,2009-10,9.9106,298,July,summer
7,2009-10,9.825652,299,July,summer
7,2009-10,9.797336,300,July,summer
7,2009-10,9.712388,301,July,summer
7,2009-10,9.599124,302,July,summer
7,2009-10,9.599124,303,July,summer
7,2009-10,9.514176,304,July,summer
7,2009-10,9.514176,305,Aug,summer
7,2009-10,9.400912,306,Aug,summer
7,2009-10,9.34428,307,Aug,summer
7,2009-10,9.740704,308,Aug,summer
7,2009-10,9.34428,309,Aug,summer
7,2009-10,9.34428,310,Aug,summer
7,2009-10,9.287648,311,Aug,summer
7,2009-10,9.400912,312,Aug,summer
7,2009-10,9.34428,313,Aug,summer
7,2009-10,9.34428,314,Aug,summer
7,2009-10,9.231016,315,Aug,summer
7,2009-10,9.117752,316,Aug,summer
7,2009-10,9.032804,317,Aug,summer
7,2009-10,8.91954,318,Aug,summer
7,2009-10,8.891224,319,Aug,summer
7,2009-10,8.834592,320,Aug,summer
7,2009-10,8.77796,321,Aug,summer
7,2009-10,8.693012,322,Aug,summer
7,2009-10,8.693012,323,Aug,summer
7,2009-10,8.693012,324,Aug,summer
7,2009-10,8.579748,325,Aug,summer
7,2009-10,8.579748,326,Aug,summer
7,2009-10,8.4948,327,Aug,summer
7,2009-10,8.4948,328,Aug,summer
7,2009-10,8.4948,329,Aug,summer
7,2009-10,8.4948,330,Aug,summer
7,2009-10,8.4948,331,Aug,summer
7,2009-10,8.4948,332,Aug,summer
7,2009-10,8.438168,333,Aug,summer
7,2009-10,8.35322,334,Aug,summer
7,2009-10,8.891224,335,Aug,summer
7,2009-10,10.561868,336,Sept,fall
7,2009-10,8.693012,337,Sept,fall
7,2009-10,8.438168,338,Sept,fall
7,2009-10,8.409852,339,Sept,fall
7,2009-10,8.381536,340,Sept,fall
7,2009-10,8.466484,341,Sept,fall
7,2009-10,9.287648,342,Sept,fall
7,2009-10,9.599124,343,Sept,fall
7,2009-10,9.599124,344,Sept,fall
7,2009-10,9.117752,345,Sept,fall
7,2009-10,8.806276,346,Sept,fall
7,2009-10,8.523116,347,Sept,fall
7,2009-10,8.35322,348,Sept,fall
7,2009-10,8.239956,349,Sept,fall
7,2009-10,8.183324,350,Sept,fall
7,2009-10,8.608064,351,Sept,fall
7,2009-10,8.551432,352,Sept,fall
7,2009-10,8.77796,353,Sept,fall
7,2009-10,9.995548,354,Sept,fall
7,2009-10,12.31746,355,Sept,fall
7,2009-10,13.903156,356,Sept,fall
7,2009-10,13.73326,357,Sept,fall
7,2009-10,13.30852,358,Sept,fall
7,2009-10,13.251888,359,Sept,fall
7,2009-10,12.912096,360,Sept,fall
7,2009-10,13.223572,361,Sept,fall
7,2009-10,14.073052,362,Sept,fall
7,2009-10,14.837584,363,Sept,fall
7,2009-10,14.214632,364,Sept,fall
7,2009-10,13.59168,365,Sept,fall
8,2010-11,13.87484,1,Oct,fall
8,2010-11,13.959788,2,Oct,fall
8,2010-11,13.846524,3,Oct,fall
8,2010-11,13.818208,4,Oct,fall
8,2010-11,13.676628,5,Oct,fall
8,2010-11,13.535048,6,Oct,fall
8,2010-11,13.478416,7,Oct,fall
8,2010-11,13.535048,8,Oct,fall
8,2010-11,13.818208,9,Oct,fall
8,2010-11,17.442656,10,Oct,fall
8,2010-11,13.4501,11,Oct,fall
8,2010-11,12.289144,12,Oct,fall
8,2010-11,11.75114,13,Oct,fall
8,2010-11,11.581244,14,Oct,fall
8,2010-11,14.412844,15,Oct,fall
8,2010-11,14.809268,16,Oct,fall
8,2010-11,14.611056,17,Oct,fall
8,2010-11,14.469476,18,Oct,fall
8,2010-11,14.44116,19,Oct,fall
8,2010-11,14.186316,20,Oct,fall
8,2010-11,13.931472,21,Oct,fall
8,2010-11,13.959788,22,Oct,fall
8,2010-11,13.87484,23,Oct,fall
8,2010-11,15.262324,24,Oct,fall
8,2010-11,16.593176,25,Oct,fall
8,2010-11,15.262324,26,Oct,fall
8,2010-11,17.98066,27,Oct,fall
8,2010-11,15.71538,28,Oct,fall
8,2010-11,14.667688,29,Oct,fall
8,2010-11,13.931472,30,Oct,fall
8,2010-11,14.271264,31,Oct,fall
8,2010-11,18.631928,32,Nov,fall
8,2010-11,21.435212,33,Nov,fall
8,2010-11,17.55592,34,Nov,fall
8,2010-11,15.828644,35,Nov,fall
8,2010-11,14.809268,36,Nov,fall
8,2010-11,22.482904,37,Nov,fall
8,2010-11,30.58128,38,Nov,fall
8,2010-11,29.16548,39,Nov,fall
8,2010-11,28.59916,40,Nov,fall
8,2010-11,28.316,41,Nov,fall
8,2010-11,28.17442,42,Nov,fall
8,2010-11,27.976208,43,Nov,fall
8,2010-11,27.919576,44,Nov,fall
8,2010-11,29.44864,45,Nov,fall
8,2010-11,31.99708,46,Nov,fall
8,2010-11,34.26236,47,Nov,fall
8,2010-11,33.69604,48,Nov,fall
8,2010-11,33.41288,49,Nov,fall
8,2010-11,32.28024,50,Nov,fall
8,2010-11,31.1476,51,Nov,fall
8,2010-11,30.29812,52,Nov,fall
8,2010-11,29.7318,53,Nov,fall
8,2010-11,28.88232,54,Nov,fall
8,2010-11,28.316,55,Nov,fall
8,2010-11,28.316,56,Nov,fall
8,2010-11,28.88232,57,Nov,fall
8,2010-11,29.44864,58,Nov,fall
8,2010-11,28.88232,59,Nov,fall
8,2010-11,28.202736,60,Nov,fall
8,2010-11,27.777996,61,Nov,fall
8,2010-11,25.456084,62,Dec,winter
8,2010-11,18.348768,63,Dec,winter
8,2010-11,16.763072,64,Dec,winter
8,2010-11,22.766064,65,Dec,winter
8,2010-11,22.426272,66,Dec,winter
8,2010-11,22.001532,67,Dec,winter
8,2010-11,21.831636,68,Dec,winter
8,2010-11,23.275752,69,Dec,winter
8,2010-11,26.220616,70,Dec,winter
8,2010-11,32.28024,71,Dec,winter
8,2010-11,24.804816,72,Dec,winter
8,2010-11,40.77504,73,Dec,winter
8,2010-11,44.45612,74,Dec,winter
8,2010-11,39.92556,75,Dec,winter
8,2010-11,43.32348,76,Dec,winter
8,2010-11,43.04032,77,Dec,winter
8,2010-11,47.57088,78,Dec,winter
8,2010-11,45.87192,79,Dec,winter
8,2010-11,45.3056,80,Dec,winter
8,2010-11,45.3056,81,Dec,winter
8,2010-11,46.15508,82,Dec,winter
8,2010-11,44.17296,83,Dec,winter
8,2010-11,37.66028,84,Dec,winter
8,2010-11,37.66028,85,Dec,winter
8,2010-11,38.50976,86,Dec,winter
8,2010-11,37.37712,87,Dec,winter
8,2010-11,36.24448,88,Dec,winter
8,2010-11,32.84656,89,Dec,winter
8,2010-11,30.01496,90,Dec,winter
8,2010-11,24.91808,91,Dec,winter
8,2010-11,24.153548,92,Dec,winter
8,2010-11,23.615544,93,Jan,winter
8,2010-11,23.389016,94,Jan,winter
8,2010-11,22.79438,95,Jan,winter
8,2010-11,19.622988,96,Jan,winter
8,2010-11,17.669184,97,Jan,winter
8,2010-11,19.96278,98,Jan,winter
8,2010-11,25.569348,99,Jan,winter
8,2010-11,24.861448,100,Jan,winter
8,2010-11,22.22806,101,Jan,winter
8,2010-11,22.539536,102,Jan,winter
8,2010-11,31.99708,103,Jan,winter
8,2010-11,35.395,104,Jan,winter
8,2010-11,41.34136,105,Jan,winter
8,2010-11,40.49188,106,Jan,winter
8,2010-11,37.37712,107,Jan,winter
8,2010-11,63.99416,108,Jan,winter
8,2010-11,121.47564,109,Jan,winter
8,2010-11,126.85568,110,Jan,winter
8,2010-11,113.54716,111,Jan,winter
8,2010-11,99.106,112,Jan,winter
8,2010-11,97.40704,113,Jan,winter
8,2010-11,107.31764,114,Jan,winter
8,2010-11,101.9376,115,Jan,winter
8,2010-11,106.75132,116,Jan,winter
8,2010-11,105.33552,117,Jan,winter
8,2010-11,67.39208,118,Jan,winter
8,2010-11,62.2952,119,Jan,winter
8,2010-11,51.25196,120,Jan,winter
8,2010-11,52.95092,121,Jan,winter
8,2010-11,53.23408,122,Jan,winter
8,2010-11,51.25196,123,Jan,winter
8,2010-11,49.83616,124,Feb,winter
8,2010-11,48.70352,125,Feb,winter
8,2010-11,46.43824,126,Feb,winter
8,2010-11,43.8898,127,Feb,winter
8,2010-11,41.62452,128,Feb,winter
8,2010-11,41.62452,129,Feb,winter
8,2010-11,45.58876,130,Feb,winter
8,2010-11,50.9688,131,Feb,winter
8,2010-11,53.8004,132,Feb,winter
8,2010-11,52.3846,133,Feb,winter
8,2010-11,44.45612,134,Feb,winter
8,2010-11,40.77504,135,Feb,winter
8,2010-11,39.35924,136,Feb,winter
8,2010-11,37.94344,137,Feb,winter
8,2010-11,31.1476,138,Feb,winter
8,2010-11,26.730304,139,Feb,winter
8,2010-11,23.445648,140,Feb,winter
8,2010-11,20.359204,141,Feb,winter
8,2010-11,19.226564,142,Feb,winter
8,2010-11,18.745192,143,Feb,winter
8,2010-11,18.348768,144,Feb,winter
8,2010-11,18.26382,145,Feb,winter
8,2010-11,17.895712,146,Feb,winter
8,2010-11,17.527604,147,Feb,winter
8,2010-11,17.159496,148,Feb,winter
8,2010-11,17.159496,149,Feb,winter
8,2010-11,16.9896,150,Feb,winter
8,2010-11,17.640868,151,Feb,winter
8,2010-11,16.904652,152,March,spring
8,2010-11,17.329392,153,March,spring
8,2010-11,17.329392,154,March,spring
8,2010-11,17.13118,155,March,spring
8,2010-11,17.669184,156,March,spring
8,2010-11,17.13118,157,March,spring
8,2010-11,16.819704,158,March,spring
8,2010-11,16.904652,159,March,spring
8,2010-11,19.141616,160,March,spring
8,2010-11,28.88232,161,March,spring
8,2010-11,24.691552,162,March,spring
8,2010-11,27.268308,163,March,spring
8,2010-11,28.316,164,March,spring
8,2010-11,28.88232,165,March,spring
8,2010-11,28.59916,166,March,spring
8,2010-11,28.88232,167,March,spring
8,2010-11,27.070096,168,March,spring
8,2010-11,26.079036,169,March,spring
8,2010-11,26.871884,170,March,spring
8,2010-11,34.26236,171,March,spring
8,2010-11,34.82868,172,March,spring
8,2010-11,30.86444,173,March,spring
8,2010-11,25.710928,174,March,spring
8,2010-11,24.804816,175,March,spring
8,2010-11,25.003028,176,March,spring
8,2010-11,24.748184,177,March,spring
8,2010-11,24.889764,178,March,spring
8,2010-11,25.003028,179,March,spring
8,2010-11,25.456084,180,March,spring
8,2010-11,39.92556,181,March,spring
8,2010-11,44.45612,182,March,spring
8,2010-11,42.75716,183,April,spring
8,2010-11,57.76464,184,April,spring
8,2010-11,54.36672,185,April,spring
8,2010-11,52.10144,186,April,spring
8,2010-11,49.83616,187,April,spring
8,2010-11,54.36672,188,April,spring
8,2010-11,55.78252,189,April,spring
8,2010-11,55.2162,190,April,spring
8,2010-11,54.08356,191,April,spring
8,2010-11,53.8004,192,April,spring
8,2010-11,54.08356,193,April,spring
8,2010-11,53.23408,194,April,spring
8,2010-11,52.95092,195,April,spring
8,2010-11,51.25196,196,April,spring
8,2010-11,47.28772,197,April,spring
8,2010-11,47.85404,198,April,spring
8,2010-11,47.28772,199,April,spring
8,2010-11,47.00456,200,April,spring
8,2010-11,45.87192,201,April,spring
8,2010-11,45.3056,202,April,spring
8,2010-11,43.60664,203,April,spring
8,2010-11,37.37712,204,April,spring
8,2010-11,36.52764,205,April,spring
8,2010-11,36.52764,206,April,spring
8,2010-11,36.24448,207,April,spring
8,2010-11,27.126728,208,April,spring
8,2010-11,23.700492,209,April,spring
8,2010-11,23.558912,210,April,spring
8,2010-11,23.020908,211,April,spring
8,2010-11,23.134172,212,April,spring
8,2010-11,22.36964,213,May,spring
8,2010-11,22.681116,214,May,spring
8,2010-11,22.79438,215,May,spring
8,2010-11,22.22806,216,May,spring
8,2010-11,22.001532,217,May,spring
8,2010-11,22.6528,218,May,spring
8,2010-11,24.606604,219,May,spring
8,2010-11,25.682612,220,May,spring
8,2010-11,24.889764,221,May,spring
8,2010-11,25.456084,222,May,spring
8,2010-11,25.371136,223,May,spring
8,2010-11,25.512716,224,May,spring
8,2010-11,24.606604,225,May,spring
8,2010-11,24.49334,226,May,spring
8,2010-11,33.69604,227,May,spring
8,2010-11,33.69604,228,May,spring
8,2010-11,38.79292,229,May,spring
8,2010-11,38.79292,230,May,spring
8,2010-11,37.94344,231,May,spring
8,2010-11,37.37712,232,May,spring
8,2010-11,37.09396,233,May,spring
8,2010-11,36.8108,234,May,spring
8,2010-11,36.52764,235,May,spring
8,2010-11,35.96132,236,May,spring
8,2010-11,35.96132,237,May,spring
8,2010-11,35.11184,238,May,spring
8,2010-11,30.58128,239,May,spring
8,2010-11,30.29812,240,May,spring
8,2010-11,29.44864,241,May,spring
8,2010-11,28.59916,242,May,spring
8,2010-11,25.427768,243,May,spring
8,2010-11,26.786936,244,June,summer
8,2010-11,29.7318,245,June,summer
8,2010-11,28.316,246,June,summer
8,2010-11,27.070096,247,June,summer
8,2010-11,26.447144,248,June,summer
8,2010-11,26.985148,249,June,summer
8,2010-11,29.44864,250,June,summer
8,2010-11,30.86444,251,June,summer
8,2010-11,31.99708,252,June,summer
8,2010-11,35.67816,253,June,summer
8,2010-11,35.11184,254,June,summer
8,2010-11,34.82868,255,June,summer
8,2010-11,33.9792,256,June,summer
8,2010-11,29.44864,257,June,summer
8,2010-11,26.730304,258,June,summer
8,2010-11,25.937456,259,June,summer
8,2010-11,25.4844,260,June,summer
8,2010-11,26.588724,261,June,summer
8,2010-11,27.438204,262,June,summer
8,2010-11,27.070096,263,June,summer
8,2010-11,27.438204,264,June,summer
8,2010-11,26.928516,265,June,summer
8,2010-11,26.61704,266,June,summer
8,2010-11,27.693048,267,June,summer
8,2010-11,27.494836,268,June,summer
8,2010-11,26.75862,269,June,summer
8,2010-11,25.824192,270,June,summer
8,2010-11,22.454588,271,June,summer
8,2010-11,20.585732,272,June,summer
8,2010-11,20.642364,273,June,summer
8,2010-11,20.330888,274,July,summer
8,2010-11,20.076044,275,July,summer
8,2010-11,19.934464,276,July,summer
8,2010-11,19.736252,277,July,summer
8,2010-11,19.1133,278,July,summer
8,2010-11,18.093924,279,July,summer
8,2010-11,17.6975,280,July,summer
8,2010-11,15.800328,281,July,summer
8,2010-11,15.517168,282,July,summer
8,2010-11,14.752636,283,July,summer
8,2010-11,13.053676,284,July,summer
8,2010-11,12.430724,285,July,summer
8,2010-11,13.535048,286,July,summer
8,2010-11,12.940412,287,July,summer
8,2010-11,12.60062,288,July,summer
8,2010-11,12.572304,289,July,summer
8,2010-11,13.251888,290,July,summer
8,2010-11,12.543988,291,July,summer
8,2010-11,12.374092,292,July,summer
8,2010-11,12.17588,293,July,summer
8,2010-11,12.289144,294,July,summer
8,2010-11,10.958292,295,July,summer
8,2010-11,10.646816,296,July,summer
8,2010-11,10.448604,297,July,summer
8,2010-11,10.33534,298,July,summer
8,2010-11,10.420288,299,July,summer
8,2010-11,10.19376,300,July,summer
8,2010-11,10.023864,301,July,summer
8,2010-11,9.853968,302,July,summer
8,2010-11,9.825652,303,July,summer
8,2010-11,9.76902,304,July,summer
8,2010-11,9.740704,305,Aug,summer
8,2010-11,9.599124,306,Aug,summer
8,2010-11,9.48586,307,Aug,summer
8,2010-11,9.400912,308,Aug,summer
8,2010-11,9.400912,309,Aug,summer
8,2010-11,9.34428,310,Aug,summer
8,2010-11,9.287648,311,Aug,summer
8,2010-11,9.231016,312,Aug,summer
8,2010-11,9.117752,313,Aug,summer
8,2010-11,9.117752,314,Aug,summer
8,2010-11,9.032804,315,Aug,summer
8,2010-11,9.089436,316,Aug,summer
8,2010-11,9.004488,317,Aug,summer
8,2010-11,8.947856,318,Aug,summer
8,2010-11,8.891224,319,Aug,summer
8,2010-11,8.891224,320,Aug,summer
8,2010-11,8.77796,321,Aug,summer
8,2010-11,8.721328,322,Aug,summer
8,2010-11,8.693012,323,Aug,summer
8,2010-11,8.693012,324,Aug,summer
8,2010-11,8.664696,325,Aug,summer
8,2010-11,8.608064,326,Aug,summer
8,2010-11,9.146068,327,Aug,summer
8,2010-11,8.721328,328,Aug,summer
8,2010-11,8.579748,329,Aug,summer
8,2010-11,8.4948,330,Aug,summer
8,2010-11,8.4948,331,Aug,summer
8,2010-11,8.381536,332,Aug,summer
8,2010-11,8.381536,333,Aug,summer
8,2010-11,8.4948,334,Aug,summer
8,2010-11,8.4948,335,Aug,summer
8,2010-11,8.409852,336,Sept,fall
8,2010-11,8.381536,337,Sept,fall
8,2010-11,8.35322,338,Sept,fall
8,2010-11,8.296588,339,Sept,fall
8,2010-11,8.296588,340,Sept,fall
8,2010-11,8.268272,341,Sept,fall
8,2010-11,8.183324,342,Sept,fall
8,2010-11,8.183324,343,Sept,fall
8,2010-11,8.126692,344,Sept,fall
8,2010-11,8.183324,345,Sept,fall
8,2010-11,8.126692,346,Sept,fall
8,2010-11,8.07006,347,Sept,fall
8,2010-11,8.07006,348,Sept,fall
8,2010-11,8.07006,349,Sept,fall
8,2010-11,8.268272,350,Sept,fall
8,2010-11,9.34428,351,Sept,fall
8,2010-11,9.372596,352,Sept,fall
8,2010-11,9.995548,353,Sept,fall
8,2010-11,10.590184,354,Sept,fall
8,2010-11,9.62744,355,Sept,fall
8,2010-11,9.400912,356,Sept,fall
8,2010-11,9.712388,357,Sept,fall
8,2010-11,10.958292,358,Sept,fall
8,2010-11,10.929976,359,Sept,fall
8,2010-11,11.014924,360,Sept,fall
8,2010-11,11.524612,361,Sept,fall
8,2010-11,12.119248,362,Sept,fall
8,2010-11,11.496296,363,Sept,fall
8,2010-11,11.241452,364,Sept,fall
8,2010-11,11.807772,365,Sept,fall
9,2011-12,11.298084,1,Oct,fall
9,2011-12,11.241452,2,Oct,fall
9,2011-12,11.298084,3,Oct,fall
9,2011-12,11.439664,4,Oct,fall
9,2011-12,12.912096,5,Oct,fall
9,2011-12,14.073052,6,Oct,fall
9,2011-12,13.903156,7,Oct,fall
9,2011-12,13.648312,8,Oct,fall
9,2011-12,13.280204,9,Oct,fall
9,2011-12,13.4501,10,Oct,fall
9,2011-12,18.320452,11,Oct,fall
9,2011-12,17.244444,12,Oct,fall
9,2011-12,15.29064,13,Oct,fall
9,2011-12,14.894216,14,Oct,fall
9,2011-12,16.42328,15,Oct,fall
9,2011-12,16.196752,16,Oct,fall
9,2011-12,16.394964,17,Oct,fall
9,2011-12,17.725816,18,Oct,fall
9,2011-12,17.669184,19,Oct,fall
9,2011-12,15.99854,20,Oct,fall
9,2011-12,17.640868,21,Oct,fall
9,2011-12,19.311512,22,Oct,fall
9,2011-12,19.368144,23,Oct,fall
9,2011-12,17.187812,24,Oct,fall
9,2011-12,16.678124,25,Oct,fall
9,2011-12,18.433716,26,Oct,fall
9,2011-12,17.782448,27,Oct,fall
9,2011-12,17.669184,28,Oct,fall
9,2011-12,21.80332,29,Oct,fall
9,2011-12,22.6528,30,Oct,fall
9,2011-12,24.63492,31,Oct,fall
9,2011-12,18.943404,32,Nov,fall
9,2011-12,16.168436,33,Nov,fall
9,2011-12,14.497792,34,Nov,fall
9,2011-12,13.59168,35,Nov,fall
9,2011-12,13.16694,36,Nov,fall
9,2011-12,12.827148,37,Nov,fall
9,2011-12,12.912096,38,Nov,fall
9,2011-12,13.506732,39,Nov,fall
9,2011-12,13.393468,40,Nov,fall
9,2011-12,13.280204,41,Nov,fall
9,2011-12,19.934464,42,Nov,fall
9,2011-12,22.029848,43,Nov,fall
9,2011-12,24.380076,44,Nov,fall
9,2011-12,23.813756,45,Nov,fall
9,2011-12,23.332384,46,Nov,fall
9,2011-12,19.339828,47,Nov,fall
9,2011-12,22.284692,48,Nov,fall
9,2011-12,28.316,49,Nov,fall
9,2011-12,31.99708,50,Nov,fall
9,2011-12,31.71392,51,Nov,fall
9,2011-12,30.29812,52,Nov,fall
9,2011-12,21.633424,53,Nov,fall
9,2011-12,26.47546,54,Nov,fall
9,2011-12,30.01496,55,Nov,fall
9,2011-12,28.88232,56,Nov,fall
9,2011-12,26.362196,57,Nov,fall
9,2011-12,27.664732,58,Nov,fall
9,2011-12,29.16548,59,Nov,fall
9,2011-12,34.82868,60,Nov,fall
9,2011-12,35.11184,61,Nov,fall
9,2011-12,33.9792,62,Dec,winter
9,2011-12,33.41288,63,Dec,winter
9,2011-12,31.99708,64,Dec,winter
9,2011-12,27.32494,65,Dec,winter
9,2011-12,23.672176,66,Dec,winter
